 Timestamp,DENT_MTR1,DENT_MTR2,DENT_MTR3,MDP01,MDP02,MDP03
1/9/2024 15:00,171.4620541,31.54006,79.39376665,469.7739524,327.4318393,801.8880369
1/9/2024 16:00,171.7190495,31.71436092,81.38887356,461.102296,342.4216377,819.1996413
1/9/2024 17:00,172.4594129,32.43612178,79.5235884,478.0568365,348.4092014,817.2291133
1/9/2024 18:00,170.2251185,32.67011279,80.49845297,420.36917,337.7566212,802.0608224
1/9/2024 19:00,171.7391231,32.85930522,79.98940107,430.0965443,335.977003,781.9179896
1/9/2024 20:00,180.8212947,32.30430568,79.33825193,412.5970188,333.4319166,770.3221309
1/9/2024 21:00,170.0558141,31.19096882,75.47018678,403.2806736,322.8970451,775.8080736
1/9/2024 22:00,162.5448586,30.83366132,73.8603333,406.0260356,281.9038449,763.077287
1/9/2024 23:00,161.5066557,32.08345932,74.29718287,427.2131224,263.9285121,745.9280131
1/10/2024 0:00,157.7475884,32.5892452,72.36580635,481.1746871,258.5520586,742.9483149
1/10/2024 1:00,158.3976295,31.56153024,70.06778722,427.5317246,259.5417781,738.7356333
1/10/2024 2:00,157.6465999,31.02308768,68.34239186,419.1691252,256.5254436,735.7251953
1/10/2024 3:00,156.6529016,30.64889017,66.78035709,474.2652571,245.5779961,730.673242
1/10/2024 4:00,157.1446189,30.34117176,65.94161803,455.1432022,240.7325102,726.5853791
1/10/2024 5:00,161.5386621,31.46343891,64.0245369,459.2237498,245.6512354,756.7831507
1/10/2024 6:00,160.715893,32.54837628,61.43543387,462.3711068,276.7466291,856.6947224
1/10/2024 7:00,161.1810114,33.87328644,60.22256736,508.9929337,280.8042997,876.9168716
1/10/2024 8:00,161.6484778,33.22043774,60.42092783,534.57581,311.3608386,881.1408975
1/10/2024 9:00,164.3850663,32.8035202,58.71411879,499.7885168,304.3807148,859.4440925
1/10/2024 10:00,173.5432966,32.56801464,55.4341288,477.7585034,280.7784542,850.7997442
1/10/2024 11:00,176.1463634,33.09628777,55.09606094,460.6153771,288.433714,827.2708477
